recovery_id,failure_id,run_id,recovery_attempt_number,recovery_attempted,recovery_strategy,recovery_trigger,recovery_steps,recovery_success,recovery_latency_ms,recovery_token_cost,final_outcome
run_000666_f03_r01,run_000666_f03,run_000666,1,True,alternative_tool,step_status=error at run_000666_s008,1,False,6028,495,partial_success
run_000666_f03_r02,run_000666_f03,run_000666,2,True,use_additional_evidence,prior recovery attempt 1 failed,2,False,11260,1118,partial_success
run_000667_f01_r01,run_000667_f01,run_000667,0,False,,,0,False,0,0,failed
run_000668_f01_r01,run_000668_f01,run_000668,1,True,rollback,step_status=error at run_000668_s003,3,False,6699,927,partial_success
run_000668_f01_r02,run_000668_f01,run_000668,2,True,verify_result,prior recovery attempt 1 failed,1,False,5375,595,partial_success
run_000668_f02_r01,run_000668_f02,run_000668,1,True,verify_result,step_status=error at run_000668_s016r,2,True,14966,1162,success
run_000669_f01_r01,run_000669_f01,run_000669,1,True,alternative_tool,step_status=error at run_000669_s012,3,False,2745,990,partial_success
run_000674_f01_r01,run_000674_f01,run_000674,1,True,alternative_tool,step_status=error at run_000674_s003,3,False,23604,1638,partial_success
run_000676_f01_r01,run_000676_f01,run_000676,0,False,,,0,False,0,0,failed
run_000677_f01_r01,run_000677_f01,run_000677,1,True,use_additional_evidence,step_status=error at run_000677_s005,3,False,12090,900,partial_success
run_000677_f01_r02,run_000677_f01,run_000677,2,True,verify_result,prior recovery attempt 1 failed,2,True,6256,1136,success
run_000678_f01_r01,run_000678_f01,run_000678,0,False,,,0,False,0,0,failed
run_000678_f02_r01,run_000678_f02,run_000678,1,True,use_additional_evidence,step_status=error at run_000678_s005,2,True,14602,236,success
run_000678_f03_r01,run_000678_f03,run_000678,1,True,verify_result,step_status=error at run_000678_s007r,2,True,9746,1106,success
run_000679_f01_r01,run_000679_f01,run_000679,1,True,retry,step_status=error at run_000679_s006,2,False,11700,586,partial_success
run_000679_f01_r02,run_000679_f01,run_000679,2,True,change_execution_strategy,prior recovery attempt 1 failed,3,False,4704,1380,partial_success
run_000681_f01_r01,run_000681_f01,run_000681,1,True,retry,step_status=error at run_000681_s002,2,True,3864,1064,success
run_000682_f01_r01,run_000682_f01,run_000682,0,False,,,0,False,0,0,failed
run_000683_f01_r01,run_000683_f01,run_000683,0,False,,,0,False,0,0,failed
run_000684_f01_r01,run_000684_f01,run_000684,1,True,replan,step_status=error at run_000684_s001,3,True,19260,1479,success
run_000684_f02_r01,run_000684_f02,run_000684,1,True,retry,step_status=error at run_000684_s002,2,False,1424,668,partial_success
run_000684_f02_r02,run_000684_f02,run_000684,2,True,alternative_tool,prior recovery attempt 1 failed,3,False,8391,786,partial_success
run_000684_f03_r01,run_000684_f03,run_000684,1,True,replan,step_status=error at run_000684_s018r,3,False,16236,1356,partial_success
run_000684_f03_r02,run_000684_f03,run_000684,2,True,rollback,prior recovery attempt 1 failed,2,False,2142,956,partial_success
run_000685_f01_r01,run_000685_f01,run_000685,1,True,retry,step_status=error at run_000685_s006,3,False,8505,1050,partial_success
run_000685_f02_r01,run_000685_f02,run_000685,0,False,,,0,False,0,0,failed
run_000685_f03_r01,run_000685_f03,run_000685,1,True,reformulate_query,step_status=error at run_000685_s011,1,True,4644,134,success
run_000686_f01_r01,run_000686_f01,run_000686,1,True,retry,step_status=error at run_000686_s002,2,False,11556,538,partial_success
run_000686_f01_r02,run_000686_f01,run_000686,2,True,alternative_tool,prior recovery attempt 1 failed,2,False,2160,638,partial_success
run_000686_f02_r01,run_000686_f02,run_000686,0,False,,,0,False,0,0,failed
run_000686_f03_r01,run_000686_f03,run_000686,0,False,,,0,False,0,0,failed
run_000686_f04_r01,run_000686_f04,run_000686,1,True,use_additional_evidence,step_status=error at run_000686_s007,2,True,8484,708,success
run_000689_f01_r01,run_000689_f01,run_000689,0,False,,,0,False,0,0,failed
run_000692_f01_r01,run_000692_f01,run_000692,1,True,alternative_tool,step_status=error at run_000692_s006,2,True,4838,150,success
run_000693_f01_r01,run_000693_f01,run_000693,1,True,ask_for_clarification,step_status=error at run_000693_s001,3,True,20169,618,success
run_000693_f02_r01,run_000693_f02,run_000693,1,True,replan,step_status=error at run_000693_s017r,1,True,3143,93,success
run_000693_f03_r01,run_000693_f03,run_000693,0,False,,,0,False,0,0,failed
run_000694_f01_r01,run_000694_f01,run_000694,0,False,,,0,False,0,0,failed
run_000695_f01_r01,run_000695_f01,run_000695,1,True,alternative_tool,step_status=error at run_000695_s002,1,True,3889,596,success
run_000695_f02_r01,run_000695_f02,run_000695,1,True,rollback,step_status=error at run_000695_s009,1,True,743,199,success
run_000697_f01_r01,run_000697_f01,run_000697,1,True,retry,step_status=error at run_000697_s010,1,False,2195,167,partial_success
run_000697_f01_r02,run_000697_f01,run_000697,2,True,alternative_tool,prior recovery attempt 1 failed,1,False,5003,357,partial_success
run_000702_f01_r01,run_000702_f01,run_000702,1,True,alternative_tool,step_status=error at run_000702_s003,1,False,4077,435,partial_success
run_000702_f02_r01,run_000702_f02,run_000702,1,True,alternative_tool,step_status=error at run_000702_s004,2,True,13286,692,success
run_000702_f03_r01,run_000702_f03,run_000702,1,True,replan,step_status=error at run_000702_s006,1,True,3524,270,success
run_000704_f01_r01,run_000704_f01,run_000704,1,True,rollback,step_status=error at run_000704_s005,2,False,11004,474,partial_success
run_000704_f02_r01,run_000704_f02,run_000704,1,True,verify_result,step_status=error at run_000704_s006,2,True,15560,1086,success
run_000704_f03_r01,run_000704_f03,run_000704,1,True,verify_result,step_status=error at run_000704_s007,1,False,787,557,partial_success
run_000704_f04_r01,run_000704_f04,run_000704,1,True,rollback,step_status=error at run_000704_s008,2,True,10194,1152,success
run_000705_f01_r01,run_000705_f01,run_000705,1,True,rollback,step_status=error at run_000705_s003,1,True,3039,488,success
run_000705_f02_r01,run_000705_f02,run_000705,1,True,replan,step_status=error at run_000705_s015r,3,False,15816,537,partial_success
run_000705_f02_r02,run_000705_f02,run_000705,2,True,rollback,prior recovery attempt 1 failed,3,False,12693,405,partial_success
run_000705_f03_r01,run_000705_f03,run_000705,1,True,rollback,step_status=error at run_000705_s016r,3,True,22746,1155,success
run_000705_f04_r01,run_000705_f04,run_000705,0,False,,,0,False,0,0,failed
run_000706_f01_r01,run_000706_f01,run_000706,1,True,use_additional_evidence,step_status=error at run_000706_s008,1,False,682,469,partial_success
run_000706_f01_r02,run_000706_f01,run_000706,2,True,verify_result,prior recovery attempt 1 failed,3,False,5577,429,partial_success
run_000706_f02_r01,run_000706_f02,run_000706,1,True,use_additional_evidence,step_status=error at run_000706_s015r,2,True,12864,442,success
run_000707_f01_r01,run_000707_f01,run_000707,1,True,rollback,step_status=error at run_000707_s003,2,True,11094,1150,success
run_000707_f02_r01,run_000707_f02,run_000707,0,False,,,0,False,0,0,failed
run_000709_f01_r01,run_000709_f01,run_000709,1,True,change_execution_strategy,step_status=error at run_000709_s008,3,False,15279,1704,partial_success
run_000710_f01_r01,run_000710_f01,run_000710,1,True,retry,step_status=error at run_000710_s005,1,False,6270,269,partial_success
run_000710_f02_r01,run_000710_f02,run_000710,1,True,alternative_tool,step_status=error at run_000710_s010,3,True,12486,1560,success
run_000711_f01_r01,run_000711_f01,run_000711,1,True,change_execution_strategy,step_status=error at run_000711_s007,2,True,2156,316,success
run_000711_f02_r01,run_000711_f02,run_000711,1,True,retry,step_status=error at run_000711_s009,3,True,23754,933,success
run_000711_f03_r01,run_000711_f03,run_000711,1,True,replan,step_status=error at run_000711_s015r,3,True,4017,597,success
run_000714_f01_r01,run_000714_f01,run_000714,1,True,ask_for_clarification,step_status=error at run_000714_s001,3,True,9045,747,success
run_000714_f02_r01,run_000714_f02,run_000714,1,True,replan,step_status=error at run_000714_s014r,1,True,3445,97,success
run_000714_f03_r01,run_000714_f03,run_000714,1,True,retry,step_status=error at run_000714_s006,3,True,10011,1509,success
run_000716_f01_r01,run_000716_f01,run_000716,1,True,rollback,step_status=error at run_000716_s007,3,True,19767,1389,success
run_000717_f01_r01,run_000717_f01,run_000717,0,False,,,0,False,0,0,failed
run_000721_f01_r01,run_000721_f01,run_000721,0,False,,,0,False,0,0,failed
run_000723_f01_r01,run_000723_f01,run_000723,1,True,alternative_tool,step_status=error at run_000723_s005,1,True,2410,547,success
run_000723_f02_r01,run_000723_f02,run_000723,1,True,use_additional_evidence,step_status=error at run_000723_s008,3,False,10539,1098,partial_success
run_000723_f02_r02,run_000723_f02,run_000723,2,True,reformulate_query,prior recovery attempt 1 failed,2,True,5442,462,success
run_000724_f01_r01,run_000724_f01,run_000724,1,True,retry,step_status=error at run_000724_s003,2,False,5336,928,partial_success
run_000724_f02_r01,run_000724_f02,run_000724,1,True,alternative_tool,step_status=error at run_000724_s013,2,True,10384,446,success
run_000724_f03_r01,run_000724_f03,run_000724,0,False,,,0,False,0,0,failed
run_000725_f01_r01,run_000725_f01,run_000725,0,False,,,0,False,0,0,failed
run_000725_f02_r01,run_000725_f02,run_000725,1,True,alternative_tool,step_status=error at run_000725_s008,2,False,14696,634,partial_success
run_000725_f02_r02,run_000725_f02,run_000725,2,True,alternative_tool,prior recovery attempt 1 failed,1,False,6552,393,partial_success
run_000725_f03_r01,run_000725_f03,run_000725,1,True,rollback,step_status=error at run_000725_s021r,3,False,5643,1293,partial_success
run_000725_f03_r02,run_000725_f03,run_000725,2,True,retry,prior recovery attempt 1 failed,3,True,19794,720,success
run_000725_f04_r01,run_000725_f04,run_000725,1,True,verify_result,step_status=error at run_000725_s024r,3,True,23037,1269,success
run_000727_f01_r01,run_000727_f01,run_000727,1,True,use_additional_evidence,step_status=error at run_000727_s002,2,True,8018,640,success
run_000727_f02_r01,run_000727_f02,run_000727,1,True,replan,step_status=error at run_000727_s014r,3,True,19359,534,success
run_000727_f03_r01,run_000727_f03,run_000727,1,True,replan,step_status=error at run_000727_s017r,1,True,3843,553,success
run_000727_f04_r01,run_000727_f04,run_000727,1,True,verify_result,step_status=error at run_000727_s019r,2,True,2600,740,success
run_000728_f01_r01,run_000728_f01,run_000728,0,False,,,0,False,0,0,failed
run_000728_f02_r01,run_000728_f02,run_000728,0,False,,,0,False,0,0,failed
run_000732_f01_r01,run_000732_f01,run_000732,1,True,rollback,step_status=error at run_000732_s008,1,False,7704,139,partial_success
run_000732_f02_r01,run_000732_f02,run_000732,1,True,use_additional_evidence,step_status=error at run_000732_s011,2,False,4778,472,partial_success
run_000732_f03_r01,run_000732_f03,run_000732,1,True,replan,step_status=error at run_000732_s020r,3,False,2082,990,partial_success
run_000732_f04_r01,run_000732_f04,run_000732,1,True,verify_result,step_status=error at run_000732_s022r,3,True,14091,1407,success
run_000733_f01_r01,run_000733_f01,run_000733,1,True,use_additional_evidence,step_status=error at run_000733_s003,2,True,1436,450,success
run_000733_f02_r01,run_000733_f02,run_000733,1,True,rollback,step_status=error at run_000733_s011,3,True,11421,531,success
run_000733_f03_r01,run_000733_f03,run_000733,1,True,replan,step_status=error at run_000733_s023r,2,True,1746,640,success
run_000733_f04_r01,run_000733_f04,run_000733,0,False,,,0,False,0,0,failed
run_000734_f01_r01,run_000734_f01,run_000734,0,False,,,0,False,0,0,failed
run_000734_f02_r01,run_000734_f02,run_000734,1,True,use_additional_evidence,step_status=error at run_000734_s006,3,True,13602,1275,success
run_000735_f01_r01,run_000735_f01,run_000735,0,False,,,0,False,0,0,failed
run_000738_f01_r01,run_000738_f01,run_000738,1,True,replan,step_status=error at run_000738_s008,1,False,2631,91,failed
run_000739_f01_r01,run_000739_f01,run_000739,0,False,,,0,False,0,0,failed
run_000739_f02_r01,run_000739_f02,run_000739,0,False,,,0,False,0,0,failed
run_000742_f01_r01,run_000742_f01,run_000742,1,True,replan,step_status=error at run_000742_s004,1,True,7056,387,success
run_000743_f01_r01,run_000743_f01,run_000743,0,False,,,0,False,0,0,failed
run_000746_f01_r01,run_000746_f01,run_000746,0,False,,,0,False,0,0,failed
run_000747_f01_r01,run_000747_f01,run_000747,1,True,use_additional_evidence,step_status=error at run_000747_s006,1,True,5973,399,success
run_000752_f01_r01,run_000752_f01,run_000752,0,False,,,0,False,0,0,failed
run_000752_f02_r01,run_000752_f02,run_000752,0,False,,,0,False,0,0,failed
run_000753_f01_r01,run_000753_f01,run_000753,1,True,alternative_tool,step_status=error at run_000753_s009,1,True,1380,106,success
run_000753_f02_r01,run_000753_f02,run_000753,0,False,,,0,False,0,0,failed
run_000753_f03_r01,run_000753_f03,run_000753,0,False,,,0,False,0,0,failed
run_000754_f01_r01,run_000754_f01,run_000754,1,True,alternative_tool,step_status=error at run_000754_s002,2,True,15270,578,success
run_000754_f02_r01,run_000754_f02,run_000754,0,False,,,0,False,0,0,failed
run_000754_f03_r01,run_000754_f03,run_000754,0,False,,,0,False,0,0,failed
run_000755_f01_r01,run_000755_f01,run_000755,0,False,,,0,False,0,0,failed
run_000758_f01_r01,run_000758_f01,run_000758,1,True,ask_for_clarification,step_status=error at run_000758_s001,2,False,6936,298,partial_success
run_000758_f01_r02,run_000758_f01,run_000758,2,True,ask_for_clarification,prior recovery attempt 1 failed,2,True,7932,814,success
run_000763_f01_r01,run_000763_f01,run_000763,1,True,change_execution_strategy,step_status=error at run_000763_s010,3,True,4224,447,success
run_000763_f02_r01,run_000763_f02,run_000763,1,True,replan,step_status=error at run_000763_s016r,3,False,3999,1698,partial_success
run_000764_f01_r01,run_000764_f01,run_000764,1,True,change_execution_strategy,step_status=error at run_000764_s001,3,True,4284,312,success
run_000765_f01_r01,run_000765_f01,run_000765,1,True,change_execution_strategy,step_status=error at run_000765_s003,2,False,5246,1152,partial_success
run_000765_f01_r02,run_000765_f01,run_000765,2,True,retry,prior recovery attempt 1 failed,1,True,2158,83,success
run_000766_f01_r01,run_000766_f01,run_000766,0,False,,,0,False,0,0,failed
run_000767_f01_r01,run_000767_f01,run_000767,0,False,,,0,False,0,0,failed
run_000768_f01_r01,run_000768_f01,run_000768,1,True,retry,step_status=error at run_000768_s014,2,True,6220,242,success
run_000769_f01_r01,run_000769_f01,run_000769,1,True,retry,step_status=error at run_000769_s008,3,True,3000,1581,success
run_000769_f02_r01,run_000769_f02,run_000769,1,True,alternative_tool,step_status=error at run_000769_s010,1,True,5190,560,success
run_000769_f03_r01,run_000769_f03,run_000769,1,True,replan,step_status=error at run_000769_s018r,3,True,21261,858,success
run_000770_f01_r01,run_000770_f01,run_000770,1,True,replan,step_status=error at run_000770_s001,2,True,15854,506,success
run_000770_f02_r01,run_000770_f02,run_000770,1,True,verify_result,step_status=error at run_000770_s003,3,True,2160,1440,success
run_000770_f03_r01,run_000770_f03,run_000770,1,True,verify_result,step_status=error at run_000770_s017r,1,True,3827,567,success
run_000770_f04_r01,run_000770_f04,run_000770,1,True,replan,step_status=error at run_000770_s018r,1,True,7293,248,success
run_000771_f01_r01,run_000771_f01,run_000771,1,True,retry,step_status=error at run_000771_s008,1,False,6510,540,partial_success
run_000771_f01_r02,run_000771_f01,run_000771,2,True,retry,prior recovery attempt 1 failed,1,True,4652,281,success
run_000771_f02_r01,run_000771_f02,run_000771,0,False,,,0,False,0,0,failed
run_000771_f03_r01,run_000771_f03,run_000771,0,False,,,0,False,0,0,failed
