run_id,task_success,constraint_satisfaction,failure_count,critical_failure_count,cascading_failure_count,recovery_success_rate,tool_efficiency,trajectory_efficiency,grounding_score,final_answer_score,reliability_score
run_001171,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_001172,True,0.5,4,0,1,0.5,0.381,0.56,0.667,0.5,0.838
run_001173,False,0.0,4,1,2,0.0,0.333,0.438,0.5,0.0,0.033
run_001174,True,0.5,1,0,0,0.0,0.333,1.0,1.0,0.5,0.733
run_001175,False,0.0,3,1,1,0.6666666666666666,0.368,0.667,0.4,0.0,0.17
run_001176,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_001177,True,1.0,0,0,0,,0.5,1.0,0.75,1.0,0.95
run_001178,True,1.0,0,0,0,,0.667,1.0,0.5,1.0,0.967
run_001179,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001180,True,1.0,4,0,0,1.0,0.35,0.636,0.5,1.0,0.935
run_001181,True,1.0,1,0,0,1.0,0.364,1.0,1.0,1.0,0.936
run_001182,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001183,True,1.0,0,0,0,,0.5,1.0,0.75,1.0,0.95
run_001184,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001185,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001186,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001187,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001188,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001189,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001190,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001191,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001192,True,1.0,0,0,0,,0.4,1.0,0.667,1.0,0.94
run_001193,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001194,True,0.5,1,0,0,0.0,0.5,1.0,0.75,0.5,0.75
run_001195,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001196,True,1.0,0,0,0,,0.4,1.0,0.8,1.0,0.94
run_001197,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001198,True,1.0,1,0,0,1.0,0.333,1.0,0.5,1.0,0.933
run_001199,True,1.0,1,0,0,1.0,0.353,0.737,1.0,1.0,0.935
run_001200,True,1.0,4,0,0,1.0,0.333,0.538,0.8,1.0,0.933
run_001201,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_001202,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_001203,True,0.5,2,0,0,0.5,0.455,0.933,0.0,0.5,0.845
run_001204,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001205,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001206,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001207,False,0.0,1,1,0,0.0,0.333,1.0,0.5,0.0,0.033
run_001208,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001209,True,0.5,3,0,0,0.6666666666666666,0.36,0.519,0.667,0.5,0.869
run_001210,True,0.5,3,0,1,0.6666666666666666,0.333,0.483,1.0,0.5,0.867
run_001211,True,1.0,2,0,0,1.0,0.36,0.519,1.0,1.0,0.936
run_001212,True,1.0,0,0,0,,0.375,0.778,1.0,1.0,0.937
run_001213,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001214,False,0.0,1,1,0,0.0,0.333,1.0,0.333,0.0,0.033
run_001215,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001216,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001217,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_001218,False,0.0,1,1,0,0.0,0.333,1.0,0.0,0.0,0.033
run_001219,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001220,True,1.0,3,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_001221,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001222,True,0.5,1,0,0,0.0,0.429,1.0,0.333,0.5,0.743
run_001223,True,1.0,1,0,0,1.0,0.375,0.8,0.75,1.0,0.937
run_001224,True,1.0,0,0,0,,0.333,1.0,0.75,1.0,0.933
run_001225,True,1.0,0,0,0,,0.5,1.0,0.75,1.0,0.95
run_001226,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001227,True,1.0,0,0,0,,0.5,1.0,0.5,1.0,0.95
run_001228,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001229,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001230,True,0.5,1,0,0,0.0,0.333,1.0,0.6,0.5,0.733
run_001231,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001232,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001233,False,0.0,1,1,0,0.0,0.333,1.0,1.0,0.0,0.033
run_001234,True,0.5,4,0,0,0.75,0.353,0.737,0.333,0.5,0.885
run_001235,True,1.0,1,0,0,1.0,0.417,0.824,1.0,1.0,0.942
run_001236,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001237,True,0.5,2,0,0,0.5,0.357,0.875,0.5,0.5,0.836
run_001238,False,0.0,1,1,0,0.0,0.429,1.0,0.333,0.0,0.043
run_001239,True,0.5,2,0,1,0.5,0.357,0.875,0.5,0.5,0.836
run_001240,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_001241,True,1.0,2,0,0,1.0,0.333,0.824,0.667,1.0,0.933
run_001242,True,1.0,0,0,0,,0.333,1.0,0.75,1.0,0.933
run_001243,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_001244,True,1.0,0,0,0,,0.333,1.0,0.75,1.0,0.933
run_001245,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001246,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001247,True,0.5,4,0,1,0.25,0.375,0.778,0.8,0.5,0.787
run_001248,True,0.5,3,0,0,0.6666666666666666,0.375,0.778,0.4,0.5,0.871
run_001249,False,0.0,1,1,0,0.0,0.364,1.0,0.5,0.0,0.036
run_001250,False,0.0,3,1,0,0.6666666666666666,0.375,0.778,0.4,0.0,0.171
run_001251,False,0.0,1,1,0,0.0,0.429,1.0,0.333,0.0,0.043
run_001252,True,0.5,2,0,1,0.0,0.364,1.0,1.0,0.5,0.736
run_001253,False,0.0,1,1,0,0.0,0.364,1.0,1.0,0.0,0.036
run_001254,True,0.5,2,0,0,0.5,0.4,1.0,1.0,0.5,0.84
run_001255,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001256,True,1.0,0,0,0,,0.385,0.933,1.0,1.0,0.938
run_001257,False,0.0,2,1,0,0.0,0.333,0.7,0.4,0.0,0.033
run_001258,True,0.5,2,0,0,0.5,0.333,0.824,1.0,0.5,0.833
run_001259,True,1.0,1,0,0,1.0,0.4,1.0,0.5,1.0,0.94
run_001260,True,1.0,3,0,0,1.0,0.571,0.615,1.0,1.0,0.957
run_001261,True,0.5,3,0,0,0.6666666666666666,0.364,0.583,1.0,0.5,0.87
run_001262,True,1.0,0,0,0,,0.667,1.0,0.5,1.0,0.967
run_001263,True,0.5,1,0,0,0.0,0.375,0.8,0.4,0.5,0.737
run_001264,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_001265,False,0.0,1,1,0,0.0,0.375,1.0,0.5,0.0,0.038
run_001266,False,0.0,2,1,1,0.0,0.4,1.0,0.25,0.0,0.04
run_001267,True,1.0,4,0,0,1.0,0.364,0.56,0.6,1.0,0.936
run_001268,True,0.5,3,1,1,0.3333333333333333,0.375,0.778,0.667,0.5,0.604
run_001269,True,0.5,4,0,0,0.75,0.364,0.583,0.75,0.5,0.886
run_001270,False,0.0,1,1,0,0.0,0.4,1.0,0.0,0.0,0.04
run_001271,True,1.0,0,0,0,,0.667,1.0,0.5,1.0,0.967
run_001272,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001273,True,1.0,0,0,0,,0.5,1.0,0.75,1.0,0.95
run_001274,True,0.5,1,0,0,0.0,0.4,1.0,0.75,0.5,0.74
run_001275,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001276,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001277,True,1.0,0,0,0,,0.333,1.0,0.5,1.0,0.933
run_001278,True,1.0,1,0,0,1.0,0.333,0.824,1.0,1.0,0.933
run_001279,True,1.0,0,0,0,,0.4,1.0,0.75,1.0,0.94
run_001280,True,1.0,1,0,0,1.0,0.333,1.0,0.4,1.0,0.933
run_001281,True,0.5,4,0,0,0.75,0.333,0.609,1.0,0.5,0.883
run_001282,True,1.0,3,0,0,1.0,0.333,0.483,1.0,1.0,0.933
run_001283,True,0.5,4,0,0,0.5,0.348,0.56,0.75,0.5,0.835
run_001284,True,1.0,0,0,0,,0.4,1.0,0.8,1.0,0.94
run_001285,True,1.0,0,0,0,,0.5,1.0,0.75,1.0,0.95
run_001286,True,1.0,0,0,0,,0.375,0.778,0.5,1.0,0.937
run_001287,True,0.5,2,1,1,0.0,0.333,0.609,0.75,0.5,0.533
run_001288,True,0.5,2,0,1,0.5,0.35,0.636,0.333,0.5,0.835
run_001289,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001290,True,1.0,1,0,0,1.0,0.333,0.824,0.5,1.0,0.933
run_001291,True,0.5,4,0,1,0.5,0.353,0.737,1.0,0.5,0.835
run_001292,False,0.0,2,1,0,0.5,0.364,1.0,0.0,0.0,0.136
run_001293,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_001294,True,1.0,0,0,0,,0.333,1.0,0.667,1.0,0.933
run_001295,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001296,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001297,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001298,False,0.0,2,1,1,0.5,0.353,0.737,0.6,0.0,0.135
run_001299,False,0.0,2,1,1,0.0,0.368,0.667,0.25,0.0,0.037
run_001300,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_001301,True,1.0,0,0,0,,0.667,1.0,0.5,1.0,0.967
run_001302,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001303,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001304,True,1.0,1,0,0,1.0,0.333,0.727,0.8,1.0,0.933
run_001305,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001306,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001307,True,1.0,3,0,0,1.0,0.353,0.737,1.0,1.0,0.935
run_001308,True,1.0,2,0,0,1.0,0.364,1.0,1.0,1.0,0.936
run_001309,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_001310,True,1.0,1,0,0,1.0,0.429,1.0,0.667,1.0,0.943
run_001311,False,0.0,4,1,1,0.5,0.346,0.5,0.4,0.0,0.135
run_001312,True,1.0,2,0,0,1.0,0.368,0.636,1.0,1.0,0.937
run_001313,True,1.0,4,0,0,1.0,0.346,0.5,1.0,1.0,0.935
run_001314,True,0.5,3,0,1,0.3333333333333333,0.389,0.667,1.0,0.5,0.806
run_001315,False,0.0,3,1,1,0.3333333333333333,0.381,0.56,1.0,0.0,0.105
run_001316,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001317,False,0.0,2,1,1,0.5,0.333,0.824,0.333,0.0,0.133
run_001318,True,1.0,3,0,0,1.0,0.4,0.7,1.0,1.0,0.94
run_001319,True,0.5,2,0,0,0.5,0.357,0.875,0.667,0.5,0.836
run_001320,True,1.0,0,0,0,,0.4,1.0,0.5,1.0,0.94
run_001321,True,0.5,1,0,0,0.0,0.333,1.0,0.75,0.5,0.733
run_001322,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_001323,True,0.5,2,0,1,0.5,0.333,0.824,0.8,0.5,0.833
run_001324,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001325,False,0.0,2,1,0,0.5,0.333,0.824,0.2,0.0,0.133
run_001326,False,0.0,1,1,0,0.0,0.333,1.0,0.0,0.0,0.033
run_001327,False,0.0,2,1,0,0.5,0.333,1.0,1.0,0.0,0.133
run_001328,True,0.5,3,0,1,0.3333333333333333,0.333,0.824,1.0,0.5,0.8
run_001329,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001330,False,0.0,2,1,0,0.0,0.333,1.0,0.333,0.0,0.033
run_001331,True,1.0,0,0,0,,0.4,1.0,0.667,1.0,0.94
run_001332,True,1.0,1,0,0,1.0,0.667,1.0,0.8,1.0,0.967
run_001333,True,1.0,0,0,0,,0.4,1.0,0.75,1.0,0.94
run_001334,False,0.0,1,1,0,0.0,0.333,1.0,0.2,0.0,0.033
run_001335,True,1.0,1,0,0,1.0,0.429,0.889,1.0,1.0,0.943
run_001336,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001337,True,0.5,4,0,1,0.5,0.364,0.583,0.667,0.5,0.836
run_001338,False,0.0,3,1,0,0.3333333333333333,0.35,0.636,0.5,0.0,0.102
run_001339,False,0.0,1,1,0,0.0,0.353,0.737,0.0,0.0,0.035
run_001340,False,0.0,1,1,0,0.0,0.35,0.636,0.0,0.0,0.035
run_001341,True,1.0,4,0,0,1.0,0.357,0.467,0.2,1.0,0.936
run_001342,True,0.5,4,0,0,0.5,0.333,0.538,0.6,0.5,0.833
run_001343,True,1.0,0,0,0,,0.333,1.0,0.25,1.0,0.933
run_001344,True,1.0,0,0,0,,0.667,1.0,0.333,1.0,0.967
run_001345,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001346,True,1.0,0,0,0,,0.364,1.0,0.667,1.0,0.936
run_001347,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001348,True,0.5,3,0,0,0.3333333333333333,0.357,0.875,0.8,0.5,0.802
run_001349,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_001350,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_001351,True,1.0,1,0,0,1.0,0.375,0.778,1.0,1.0,0.937
run_001352,True,1.0,1,0,0,1.0,0.364,1.0,0.333,1.0,0.936
run_001353,True,1.0,2,0,0,1.0,0.333,0.824,1.0,1.0,0.933
run_001354,True,0.5,4,0,0,0.25,0.429,0.5,0.75,0.5,0.793
run_001355,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001356,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001357,True,0.5,1,0,0,0.0,0.5,1.0,1.0,0.5,0.75
run_001358,True,0.5,2,0,0,0.5,0.333,1.0,0.333,0.5,0.833
run_001359,True,1.0,0,0,0,,0.375,1.0,0.75,1.0,0.937
run_001360,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001361,False,0.0,3,1,2,0.0,0.357,0.875,0.4,0.0,0.036
run_001362,True,1.0,2,0,0,1.0,0.364,0.583,1.0,1.0,0.936
run_001363,True,1.0,2,0,0,1.0,0.348,0.56,1.0,1.0,0.935
run_001364,True,0.5,2,0,0,0.5,0.333,0.7,0.75,0.5,0.833
run_001365,True,0.5,4,0,0,0.0,0.333,0.824,0.25,0.5,0.733
run_001366,True,1.0,1,0,0,1.0,0.429,0.889,0.667,1.0,0.943
run_001367,True,1.0,0,0,0,,0.5,1.0,0.75,1.0,0.95
run_001368,True,1.0,0,0,0,,0.5,1.0,0.8,1.0,0.95
run_001369,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001370,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001371,True,0.5,2,0,0,0.5,0.333,1.0,1.0,0.5,0.833
run_001372,True,1.0,0,0,0,,0.429,1.0,0.667,1.0,0.943
run_001373,True,1.0,1,0,0,1.0,0.333,1.0,0.5,1.0,0.933
run_001374,True,0.5,3,0,1,0.3333333333333333,0.375,0.778,0.5,0.5,0.804
run_001375,True,0.5,2,0,0,0.0,0.364,1.0,0.75,0.5,0.736
run_001376,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_001377,True,1.0,0,0,0,,0.429,1.0,0.8,1.0,0.943
run_001378,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001379,True,1.0,1,0,0,1.0,0.5,0.8,1.0,1.0,0.95
run_001380,True,1.0,0,0,0,,0.5,1.0,0.8,1.0,0.95
run_001381,True,1.0,3,0,0,1.0,0.353,0.737,1.0,1.0,0.935
run_001382,True,0.5,2,0,0,0.5,0.444,1.0,1.0,0.5,0.844
run_001383,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_001384,True,0.5,2,0,1,0.5,0.333,1.0,0.25,0.5,0.833
run_001385,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001386,True,1.0,0,0,0,,0.667,1.0,0.8,1.0,0.967
run_001387,True,0.5,2,0,1,0.0,0.667,1.0,0.4,0.5,0.767
run_001388,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_001389,False,0.0,3,1,2,0.3333333333333333,0.385,0.933,1.0,0.0,0.105
run_001390,True,1.0,0,0,0,,0.333,1.0,0.75,1.0,0.933
run_001391,True,1.0,3,0,0,1.0,0.353,0.737,1.0,1.0,0.935
run_001392,True,0.5,1,0,0,0.0,0.364,1.0,0.333,0.5,0.736
run_001393,True,1.0,2,0,0,1.0,0.375,0.778,0.667,1.0,0.937
run_001394,False,0.0,1,1,0,0.0,0.364,1.0,0.333,0.0,0.036
run_001395,True,0.5,2,0,0,0.5,0.375,0.778,1.0,0.5,0.837
run_001396,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_001397,True,0.5,1,0,0,0.0,0.333,1.0,0.5,0.5,0.733
run_001398,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001399,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001400,False,0.0,1,1,0,0.0,0.5,1.0,0.0,0.0,0.05
run_001401,True,0.5,1,0,0,0.0,0.375,1.0,1.0,0.5,0.737
run_001402,True,0.5,4,0,0,0.5,0.36,0.519,1.0,0.5,0.836
run_001403,True,1.0,1,0,0,1.0,0.348,0.56,1.0,1.0,0.935
run_001404,True,0.5,4,0,0,0.5,0.35,0.636,0.5,0.5,0.835
run_001405,True,0.5,4,0,0,0.5,0.333,0.609,0.667,0.5,0.833
run_001406,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001407,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001408,True,1.0,1,0,0,1.0,0.364,0.615,1.0,1.0,0.936
run_001409,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001410,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001411,True,1.0,0,0,0,,0.364,1.0,0.5,1.0,0.936
run_001412,True,1.0,1,0,0,1.0,0.364,1.0,0.8,1.0,0.936
run_001413,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001414,True,1.0,0,0,0,,0.333,1.0,0.75,1.0,0.933
run_001415,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_001416,True,1.0,0,0,0,,0.4,1.0,0.75,1.0,0.94
run_001417,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001418,True,1.0,2,0,0,1.0,0.357,0.875,0.6,1.0,0.936
run_001419,True,1.0,0,0,0,,0.364,1.0,0.333,1.0,0.936
run_001420,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_001421,True,0.5,1,0,0,0.0,0.375,1.0,0.5,0.5,0.737
run_001422,False,0.0,4,1,1,0.25,0.429,0.737,0.0,0.0,0.093
run_001423,False,0.0,2,1,0,0.0,0.4,0.737,0.4,0.0,0.04
run_001424,True,0.5,2,0,1,0.5,0.333,0.824,1.0,0.5,0.833
run_001425,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001426,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_001427,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_001428,True,1.0,0,0,0,,0.5,1.0,0.8,1.0,0.95
run_001429,True,1.0,0,0,0,,0.4,1.0,0.0,1.0,0.94
run_001430,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001431,True,0.5,1,0,0,0.0,0.364,0.615,0.8,0.5,0.736
run_001432,True,1.0,0,0,0,,0.667,1.0,0.8,1.0,0.967
run_001433,True,1.0,2,0,0,1.0,0.333,0.824,1.0,1.0,0.933
run_001434,True,1.0,1,0,0,1.0,0.333,0.609,1.0,1.0,0.933
run_001435,True,0.5,2,0,1,0.5,0.368,0.667,0.6,0.5,0.837
run_001436,True,1.0,3,0,0,1.0,0.438,0.667,1.0,1.0,0.944
run_001437,True,1.0,0,0,0,,0.5,1.0,0.5,1.0,0.95
run_001438,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001439,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001440,False,0.0,1,1,0,0.0,0.333,1.0,0.667,0.0,0.033
run_001441,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_001442,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001443,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001444,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001445,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_001446,True,1.0,3,0,0,1.0,0.333,0.609,0.8,1.0,0.933
run_001447,True,1.0,3,0,0,1.0,0.364,0.583,0.8,1.0,0.936
run_001448,True,0.5,3,0,0,0.6666666666666666,0.348,0.56,0.75,0.5,0.868
run_001449,False,0.0,1,1,0,0.0,0.368,0.667,0.333,0.0,0.037
run_001450,True,0.5,4,0,1,0.75,0.357,0.467,1.0,0.5,0.886
run_001451,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001452,True,0.5,1,0,0,0.0,0.333,1.0,0.667,0.5,0.733
run_001453,True,0.5,1,0,0,0.0,0.4,1.0,0.4,0.5,0.74
run_001454,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001455,True,0.5,2,0,0,0.0,0.385,0.933,0.4,0.5,0.738
run_001456,True,1.0,0,0,0,,0.333,1.0,0.8,1.0,0.933
run_001457,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_001458,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001459,True,0.5,1,0,0,0.0,0.429,0.889,0.5,0.5,0.743
run_001460,True,0.5,1,0,0,0.0,0.333,1.0,0.6,0.5,0.733
run_001461,False,0.0,2,1,1,0.5,0.348,0.56,1.0,0.0,0.135
run_001462,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001463,True,1.0,1,0,0,1.0,0.4,1.0,1.0,1.0,0.94
run_001464,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001465,False,0.0,1,1,0,0.0,0.353,0.737,0.5,0.0,0.035
run_001466,True,0.5,2,0,1,0.0,0.385,0.933,0.25,0.5,0.738
run_001467,True,0.5,2,0,0,0.5,0.333,0.7,0.5,0.5,0.833
run_001468,True,0.5,4,0,0,0.75,0.333,0.483,0.25,0.5,0.883
run_001469,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001470,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_001471,True,0.5,1,0,0,0.0,0.357,0.875,0.333,0.5,0.736
run_001472,True,0.5,4,0,0,0.5,0.353,0.389,0.333,0.5,0.835
run_001473,False,0.0,1,1,0,0.0,0.368,0.667,0.8,0.0,0.037
run_001474,True,1.0,0,0,0,,0.667,1.0,0.6,1.0,0.967
run_001475,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001476,True,0.5,4,0,1,0.5,0.6,0.737,0.6,0.5,0.86
run_001477,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001478,True,1.0,1,0,0,1.0,0.375,1.0,1.0,1.0,0.937
run_001479,True,0.5,1,0,0,0.0,0.375,0.778,0.0,0.5,0.737
run_001480,True,0.5,4,1,2,0.25,0.346,0.5,0.75,0.5,0.585
run_001481,True,1.0,0,0,0,,0.385,0.933,0.667,1.0,0.938
run_001482,True,1.0,3,0,0,1.0,0.333,0.7,1.0,1.0,0.933
run_001483,True,0.5,2,0,0,0.5,0.333,0.824,0.5,0.5,0.833
run_001484,True,1.0,0,0,0,,0.375,1.0,0.667,1.0,0.937
run_001485,True,1.0,0,0,0,,0.4,1.0,0.8,1.0,0.94
run_001486,True,1.0,1,0,0,1.0,0.4,1.0,1.0,1.0,0.94
run_001487,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001488,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001489,False,0.0,2,1,0,0.5,0.368,0.609,0.0,0.0,0.137
run_001490,True,0.5,1,0,0,0.0,0.333,0.824,0.75,0.5,0.733
run_001491,True,0.5,2,0,1,0.5,0.368,0.667,0.667,0.5,0.837
run_001492,True,1.0,0,0,0,,0.5,1.0,0.8,1.0,0.95
run_001493,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001494,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001495,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001496,True,1.0,1,0,0,1.0,0.5,0.933,1.0,1.0,0.95
run_001497,True,0.5,4,0,0,0.25,0.357,0.467,1.0,0.5,0.786
run_001498,True,1.0,2,0,0,1.0,0.333,0.7,1.0,1.0,0.933
run_001499,True,1.0,0,0,0,,0.429,1.0,0.8,1.0,0.943
run_001500,False,0.0,3,1,2,0.0,0.333,0.483,0.0,0.0,0.033
run_001501,True,1.0,1,0,0,1.0,0.333,0.7,1.0,1.0,0.933
run_001502,True,0.5,3,0,1,0.0,0.364,0.583,0.2,0.5,0.736
run_001503,True,0.5,1,0,0,0.0,0.364,1.0,0.5,0.5,0.736
run_001504,True,1.0,0,0,0,,0.4,1.0,0.8,1.0,0.94
run_001505,True,0.5,1,0,0,0.0,0.333,1.0,0.667,0.5,0.733
run_001506,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_001507,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_001508,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_001509,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_001510,True,1.0,1,0,0,1.0,0.429,0.889,1.0,1.0,0.943
run_001511,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_001512,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_001513,False,0.0,1,1,0,0.0,0.333,1.0,0.4,0.0,0.033
run_001514,True,0.5,1,0,0,0.0,0.333,1.0,1.0,0.5,0.733
run_001515,True,1.0,0,0,0,,0.333,1.0,0.4,1.0,0.933
run_001516,True,1.0,2,0,0,1.0,0.333,0.727,0.667,1.0,0.933
run_001517,True,1.0,1,0,0,1.0,0.333,0.727,1.0,1.0,0.933
run_001518,False,0.0,1,1,0,0.0,0.4,1.0,0.333,0.0,0.04
run_001519,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
